current_path,method,router_prefix,route_path,file,line
/api/v1/alerts/dashboards/operational,POST,/alerts,/dashboards/operational,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/alerts.py,157
/api/v1/alerts/effectiveness,GET,/alerts,/effectiveness,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/alerts.py,240
/api/v1/alerts/metrics,GET,/alerts,/metrics,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/alerts.py,220
/api/v1/alerts/process,POST,/alerts,/process,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/alerts.py,182
/api/v1/alerts/rules/error-handling,POST,/alerts,/rules/error-handling,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/alerts.py,132
/api/v1/alerts/status,GET,/alerts,/status,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/alerts.py,262
/api/v1/alerts/test,POST,/alerts,/test,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/alerts.py,282
/api/v1/alerts/webhooks/grafana,POST,/alerts,/webhooks/grafana,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/alerts.py,74
/api/v1/alerts/webhooks/test,GET,/alerts,/webhooks/test,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/alerts.py,117
/api/v1/api-management/cleanup,POST,/api-management,/cleanup,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/api_management.py,296
/api/v1/api-management/keys,POST,/api-management,/keys,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/api_management.py,39
/api/v1/api-management/keys,GET,/api-management,/keys,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/api_management.py,54
/api/v1/api-management/keys/{key_id},GET,/api-management,/keys/{key_id},/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/api_management.py,80
/api/v1/api-management/keys/{key_id},PUT,/api-management,/keys/{key_id},/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/api_management.py,95
/api/v1/api-management/keys/{key_id},DELETE,/api-management,/keys/{key_id},/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/api_management.py,113
/api/v1/api-management/keys/{key_id}/quota,GET,/api-management,/keys/{key_id}/quota,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/api_management.py,159
/api/v1/api-management/keys/{key_id}/usage,GET,/api-management,/keys/{key_id}/usage,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/api_management.py,128
/api/v1/api-management/quota/check,GET,/api-management,/quota/check,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/api_management.py,379
/api/v1/api-management/rate-limit/check,GET,/api-management,/rate-limit/check,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/api_management.py,353
/api/v1/api-management/usage/analytics,GET,/api-management,/usage/analytics,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/api_management.py,276
/api/v1/api-management/usage/log,POST,/api-management,/usage/log,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/api_management.py,337
/api/v1/api-management/validate,GET,/api-management,/validate,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/api_management.py,315
/api/v1/api-management/versions,POST,/api-management,/versions,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/api_management.py,190
/api/v1/api-management/versions,GET,/api-management,/versions,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/api_management.py,205
/api/v1/api-management/versions/{version_id},GET,/api-management,/versions/{version_id},/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/api_management.py,217
/api/v1/api-management/versions/{version_id},PUT,/api-management,/versions/{version_id},/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/api_management.py,232
/api/v1/api-management/versions/{version_id}/endpoints,POST,/api-management,/versions/{version_id}/endpoints,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/api_management.py,248
/api/v1/api-management/versions/{version_id}/endpoints,GET,/api-management,/versions/{version_id}/endpoints,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/api_management.py,264
/api/v1/audit/audit-queue,GET,/audit,/audit-queue,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/audit_management.py,123
/api/v1/audit/audit-queue/stats,GET,/audit,/audit-queue/stats,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/audit_management.py,158
/api/v1/audit/audit-queue/{entry_id}/retry,POST,/audit,/audit-queue/{entry_id}/retry,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/audit_management.py,195
/api/v1/audit/cdc-log,GET,/audit,/cdc-log,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/audit_management.py,335
/api/v1/audit/cdc-log/stats,GET,/audit,/cdc-log/stats,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/audit_management.py,370
/api/v1/audit/configuration-snapshots,GET,/audit,/configuration-snapshots,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/audit_management.py,231
/api/v1/audit/configuration-snapshots,POST,/audit,/configuration-snapshots,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/audit_management.py,266
/api/v1/audit/configuration-snapshots/{snapshot_id}/activate,GET,/audit,/configuration-snapshots/{snapshot_id}/activate,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/audit_management.py,301
/api/v1/audit/dashboard,GET,/audit,/dashboard,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/audit_management.py,536
/api/v1/audit/health,GET,/audit,/health,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/audit_management.py,489
/api/v1/audit/maintenance/cleanup,POST,/audit,/maintenance/cleanup,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/audit_management.py,520
/api/v1/audit/maintenance/retry-failed,POST,/audit,/maintenance/retry-failed,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/audit_management.py,504
/api/v1/audit/processors,GET,/audit,/processors,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/audit_management.py,414
/api/v1/audit/processors/stats,GET,/audit,/processors/stats,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/audit_management.py,473
/api/v1/audit/processors/{processor_name}/control,POST,/audit,/processors/{processor_name}/control,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/audit_management.py,429
/api/v1/auth/2fa/api-keys,POST,/auth/2fa,/api-keys,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/two_factor.py,183
/api/v1/auth/2fa/api-keys,GET,/auth/2fa,/api-keys,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/two_factor.py,217
/api/v1/auth/2fa/api-keys/{key_id},DELETE,/auth/2fa,/api-keys/{key_id},/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/two_factor.py,239
/api/v1/auth/2fa/disable,POST,/auth/2fa,/disable,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/two_factor.py,128
/api/v1/auth/2fa/setup,POST,/auth/2fa,/setup,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/two_factor.py,23
/api/v1/auth/2fa/status,GET,/auth/2fa,/status,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/two_factor.py,160
/api/v1/auth/2fa/verify,POST,/auth/2fa,/verify,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/two_factor.py,90
/api/v1/auth/2fa/verify-setup,POST,/auth/2fa,/verify-setup,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/two_factor.py,57
/api/v1/auth/me,GET,/auth,/me,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/auth.py,60
/api/v1/auth/oauth/clients/{client_id},GET,/auth/oauth,/clients/{client_id},/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/oauth.py,272
/api/v1/auth/oauth/introspect,POST,/auth/oauth,/introspect,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/oauth.py,233
/api/v1/auth/oauth/revoke,POST,/auth/oauth,/revoke,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/oauth.py,192
/api/v1/auth/oauth/token,POST,/auth/oauth,/token,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/oauth.py,43
/api/v1/auth/portal/authenticate,POST,/auth/portal,/authenticate,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/portal_auth.py,110
/api/v1/auth/portal/config,GET,/auth/portal,/config,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/portal_auth.py,331
/api/v1/auth/portal/config,POST,/auth/portal,/config,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/portal_auth.py,390
/api/v1/auth/portal/config/all,GET,/auth/portal,/config/all,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/portal_auth.py,360
/api/v1/auth/portal/config/{config_id},PUT,/auth/portal,/config/{config_id},/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/portal_auth.py,421
/api/v1/auth/portal/customer/{portal_id},GET,/auth/portal,/customer/{portal_id},/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/portal_auth.py,153
/api/v1/auth/portal/history,GET,/auth/portal,/history,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/portal_auth.py,456
/api/v1/auth/portal/migrate,POST,/auth/portal,/migrate,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/portal_auth.py,294
/api/v1/auth/portal/regenerate,POST,/auth/portal,/regenerate,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/portal_auth.py,195
/api/v1/auth/portal/validate,POST,/auth/portal,/validate,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/portal_auth.py,247
/api/v1/auth/refresh,POST,/auth,/refresh,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/auth.py,40
/api/v1/auth/reseller/change-password,POST,/auth/reseller,/change-password,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/reseller_auth.py,130
/api/v1/auth/reseller/login,POST,/auth/reseller,/login,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/reseller_auth.py,56
/api/v1/auth/reseller/logout,POST,/auth/reseller,/logout,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/reseller_auth.py,239
/api/v1/auth/reseller/me,GET,/auth/reseller,/me,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/reseller_auth.py,168
/api/v1/auth/reseller/permissions,GET,/auth/reseller,/permissions,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/reseller_auth.py,212
/api/v1/auth/reseller/refresh,POST,/auth/reseller,/refresh,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/reseller_auth.py,79
/api/v1/auth/reseller/set-password,POST,/auth/reseller,/set-password,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/reseller_auth.py,102
/api/v1/auth/setup,POST,/auth,/setup,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/auth.py,77
/api/v1/auth/setup/create-admin,POST,/auth,/setup/create-admin,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/auth.py,122
/api/v1/auth/token,POST,/auth,/token,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/auth.py,16
/api/v1/background/dashboard,GET,/background,/dashboard,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/dead_letter_queue.py,402
/api/v1/background/items,GET,/background,/items,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/dead_letter_queue.py,132
/api/v1/background/items/{dlq_id},GET,/background,/items/{dlq_id},/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/dead_letter_queue.py,175
/api/v1/background/items/{dlq_id},DELETE,/background,/items/{dlq_id},/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/dead_letter_queue.py,252
/api/v1/background/items/{dlq_id}/retry,POST,/background,/items/{dlq_id}/retry,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/dead_letter_queue.py,197
/api/v1/background/logs,GET,/background,/logs,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/dead_letter_queue.py,357
/api/v1/background/stats,GET,/background,/stats,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/dead_letter_queue.py,115
/api/v1/background/tasks/active,GET,/background,/tasks/active,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/dead_letter_queue.py,339
/api/v1/background/tasks/{task_id}/revoke,POST,/background,/tasks/{task_id}/revoke,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/dead_letter_queue.py,306
/api/v1/background/tasks/{task_id}/status,GET,/background,/tasks/{task_id}/status,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/dead_letter_queue.py,291
/api/v1/billing/credit-notes,POST,/billing,/credit-notes/,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/billing.py,362
/api/v1/billing/credit-notes,GET,/billing,/credit-notes/,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/billing.py,380
/api/v1/billing/credit-notes/{credit_note_id},GET,/billing,/credit-notes/{credit_note_id},/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/billing.py,416
/api/v1/billing/customers/{customer_id}/billing-summary,GET,/billing,/customers/{customer_id}/billing-summary,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/billing.py,490
/api/v1/billing/customers/{customer_id}/credit-notes,GET,/billing,/customers/{customer_id}/credit-notes,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/billing.py,454
/api/v1/billing/customers/{customer_id}/invoices,GET,/billing,/customers/{customer_id}/invoices,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/billing.py,230
/api/v1/billing/customers/{customer_id}/payments,GET,/billing,/customers/{customer_id}/payments,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/billing.py,343
/api/v1/billing/invoices,POST,/billing,/invoices/,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/billing.py,39
/api/v1/billing/invoices,GET,/billing,/invoices/,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/billing.py,56
/api/v1/billing/invoices/overdue,GET,/billing,/invoices/overdue,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/billing.py,215
/api/v1/billing/invoices/{invoice_id},GET,/billing,/invoices/{invoice_id},/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/billing.py,94
/api/v1/billing/invoices/{invoice_id},PUT,/billing,/invoices/{invoice_id},/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/billing.py,116
/api/v1/billing/invoices/{invoice_id}/cancel,POST,/billing,/invoices/{invoice_id}/cancel,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/billing.py,165
/api/v1/billing/invoices/{invoice_id}/credit-notes,GET,/billing,/invoices/{invoice_id}/credit-notes,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/billing.py,438
/api/v1/billing/invoices/{invoice_id}/items,POST,/billing,/invoices/{invoice_id}/items,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/billing.py,190
/api/v1/billing/invoices/{invoice_id}/payments,GET,/billing,/invoices/{invoice_id}/payments,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/billing.py,327
/api/v1/billing/invoices/{invoice_id}/send,POST,/billing,/invoices/{invoice_id}/send,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/billing.py,141
/api/v1/billing/overview,GET,/billing,/overview,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/billing.py,473
/api/v1/billing/payments,POST,/billing,/payments/,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/billing.py,249
/api/v1/billing/payments,GET,/billing,/payments/,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/billing.py,267
/api/v1/billing/payments/{payment_id},GET,/billing,/payments/{payment_id},/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/billing.py,305
/api/v1/billing/statistics,GET,/billing,/statistics,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/billing.py,506
/api/v1/communications/dashboard,GET,/communications,/dashboard,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/communications.py,566
/api/v1/communications/health,GET,/communications,/health,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/communications.py,538
/api/v1/communications/logs,GET,/communications,/logs,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/communications.py,341
/api/v1/communications/logs/{log_id},GET,/communications,/logs/{log_id},/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/communications.py,376
/api/v1/communications/logs/{log_id}/retry,POST,/communications,/logs/{log_id}/retry,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/communications.py,392
/api/v1/communications/preferences/{customer_id},GET,/communications,/preferences/{customer_id},/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/communications.py,473
/api/v1/communications/preferences/{customer_id},PUT,/communications,/preferences/{customer_id},/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/communications.py,489
/api/v1/communications/providers,POST,/communications,/providers,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/communications.py,200
/api/v1/communications/providers,GET,/communications,/providers,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/communications.py,211
/api/v1/communications/providers/{provider_id},GET,/communications,/providers/{provider_id},/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/communications.py,242
/api/v1/communications/providers/{provider_id},PUT,/communications,/providers/{provider_id},/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/communications.py,258
/api/v1/communications/providers/{provider_id},DELETE,/communications,/providers/{provider_id},/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/communications.py,275
/api/v1/communications/queues,GET,/communications,/queues,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/communications.py,426
/api/v1/communications/queues/{queue_id},GET,/communications,/queues/{queue_id},/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/communications.py,455
/api/v1/communications/send,POST,/communications,/send,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/communications.py,294
/api/v1/communications/send-bulk,POST,/communications,/send-bulk,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/communications.py,317
/api/v1/communications/stats,GET,/communications,/stats,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/communications.py,412
/api/v1/communications/system-templates,GET,/communications,/system-templates,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/communications.py,504
/api/v1/communications/templates,POST,/communications,/templates,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/communications.py,75
/api/v1/communications/templates,GET,/communications,/templates,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/communications.py,89
/api/v1/communications/templates/{template_id},GET,/communications,/templates/{template_id},/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/communications.py,122
/api/v1/communications/templates/{template_id},PUT,/communications,/templates/{template_id},/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/communications.py,138
/api/v1/communications/templates/{template_id},DELETE,/communications,/templates/{template_id},/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/communications.py,157
/api/v1/communications/templates/{template_id}/test,POST,/communications,/templates/{template_id}/test,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/communications.py,175
/api/v1/customers,GET,/customers,/,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/customers.py,16
/api/v1/customers,POST,/customers,/,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/customers.py,48
/api/v1/customers/account/activity,GET,/customers,/account/activity,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/customer_portal.py,556
/api/v1/customers/account/preferences,GET,/customers,/account/preferences,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/customer_portal.py,466
/api/v1/customers/account/preferences,PUT,/customers,/account/preferences,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/customer_portal.py,496
/api/v1/customers/auth/login,POST,/customers,/auth/login,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/customer_portal.py,30
/api/v1/customers/auth/logout,POST,/customers,/auth/logout,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/customer_portal.py,77
/api/v1/customers/billing/invoices,GET,/customers,/billing/invoices,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/customer_portal.py,200
/api/v1/customers/billing/payments,POST,/customers,/billing/payments,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/customer_portal.py,125
/api/v1/customers/billing/payments,GET,/customers,/billing/payments,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/customer_portal.py,160
/api/v1/customers/dashboard,GET,/customers,/dashboard,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/customer_portal.py,104
/api/v1/customers/notifications,GET,/customers,/notifications,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/customer_portal.py,361
/api/v1/customers/notifications/{notification_id},DELETE,/customers,/notifications/{notification_id},/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/customer_portal.py,435
/api/v1/customers/notifications/{notification_id}/read,PUT,/customers,/notifications/{notification_id}/read,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/customer_portal.py,405
/api/v1/customers/services,GET,/customers/services,/,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/customer_services.py,21
/api/v1/customers/services,POST,/customers/services,/,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/customer_services.py,60
/api/v1/customers/services/analytics/expiring,GET,/customers/services,/analytics/expiring,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/customer_services.py,312
/api/v1/customers/services/analytics/revenue,GET,/customers/services,/analytics/revenue,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/customer_services.py,333
/api/v1/customers/services/bulk/status,PATCH,/customers/services,/bulk/status,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/customer_services.py,360
/api/v1/customers/services/customer/{customer_id}/overview,GET,/customers/services,/customer/{customer_id}/overview,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/customer_services.py,234
/api/v1/customers/services/customer/{customer_id}/services,GET,/customers/services,/customer/{customer_id}/services,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/customer_services.py,258
/api/v1/customers/services/provision,POST,/customers/services,/provision,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/customer_services.py,209
/api/v1/customers/services/requests,POST,/customers,/services/requests,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/customer_portal.py,224
/api/v1/customers/services/requests,GET,/customers,/services/requests,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/customer_portal.py,261
/api/v1/customers/services/service-plan/{service_plan_id}/assignments,GET,/customers/services,/service-plan/{service_plan_id}/assignments,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/customer_services.py,287
/api/v1/customers/services/usage,GET,/customers,/services/usage,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/customer_portal.py,325
/api/v1/customers/services/{service_id},GET,/customers/services,/{service_id},/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/customer_services.py,86
/api/v1/customers/services/{service_id},PUT,/customers/services,/{service_id},/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/customer_services.py,110
/api/v1/customers/services/{service_id}/activate,PATCH,/customers/services,/{service_id}/activate,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/customer_services.py,137
/api/v1/customers/services/{service_id}/suspend,PATCH,/customers/services,/{service_id}/suspend,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/customer_services.py,161
/api/v1/customers/services/{service_id}/terminate,PATCH,/customers/services,/{service_id}/terminate,/home/ispframework/projects/isp-framework/backend/app/api/v1/endpoints/customer_services.py,185
